,vin,back_legroom,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,franchise_dealer,front_legroom,fuel_tank_volume,height,highway_fuel_economy,horsepower,is_new,latitude,length,longitude,mileage,savings_amount,seller_rating,wheelbase,width,year,price,max_torque,torque_rpm,horsepower_rpm,seating_capacity,engine_displacement_liters,cylinders,body_type_Hatchback,body_type_Pickup Truck,body_type_SUV / Crossover,body_type_Sedan,body_type_other,city_Bohemia,city_East Hartford,city_Stamford,city_West Nyack,city_other,engine_type_I4 Hybrid,engine_type_I6,engine_type_V6,engine_type_V8,engine_type_other,exterior_color_Blue,exterior_color_Gray,exterior_color_Summit White,exterior_color_White,exterior_color_other,fuel_type_Electric,fuel_type_Flex Fuel Vehicle,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_other,interior_color_Black (Ebony),interior_color_Gray,interior_color_Jet Black,interior_color_None,interior_color_other,listed_date_03-09-20,listed_date_05-09-20,listed_date_20-08-20,listed_date_27-08-20,listed_date_other,listing_color_GRAY,listing_color_SILVER,listing_color_UNKNOWN,listing_color_WHITE,listing_color_other,make_name_Ford,make_name_Hyundai,make_name_Jeep,make_name_Kia,make_name_other,maximum_seating_5 seats,maximum_seating_6 seats,maximum_seating_7 seats,maximum_seating_8 seats,maximum_seating_other,model_name_Equinox,model_name_Grand Cherokee,model_name_Sonata,model_name_Tucson,model_name_other,power_other,torque_267 lb-ft @ 267 RPM,torque_other,transmission_CVT,transmission_Dual Clutch,transmission_M,transmission_display_6-Speed Automatic Overdrive,transmission_display_8-Speed Automatic,transmission_display_Automatic,transmission_display_Continuously Variable Transmission,transmission_display_other,wheel_system_4X2,wheel_system_AWD,wheel_system_FWD,wheel_system_RWD
2960,KM8J23A46HU381290,0.8042105263157895,0.1111111111111111,0.0659025787965616,0.22356620616805783,0.16666666666666669,True,0.1826923076923079,0.1897435897435897,0.2838063439065108,0.1559633027522936,0.1196105702364395,False,0.9169123647293765,0.2436750998668442,0.615340402121731,0.10108918561728114,0.05069916412780252,0.661764706,0.16978922716627645,0.17866004962779147,0.9069767441860463,9.736428922408086,0.08943089430894309,0.6031746031746031,0.708860759493671,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2961,KMHRC8A37LU042955,0.7221052631578947,0.17094017094017094,0.2621776504297994,0.1238582465151923,0.10000000000000003,True,0.1762820512820513,0.0743589743589744,0.24874791318864786,0.1926605504587156,0.05980528511821975,True,0.9287386770440781,0.1291611185086552,0.5921798107082841,3.949627064059913e-05,0.0,0.814516129,0.10070257611241232,0.10173697270471482,0.9767441860465098,9.983914801648742,0.04529616724738676,0.6825396825396826,0.7215189873417722,0.23076923076923078,0.10000000000000003,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2962,1G1YY36U965120617,0.7999999999999999,0.04273504273504274,0.06876790830945559,0.1271307553696071,0.8333333333333336,False,0.2339743589743592,0.23076923076923075,0.0233722871452422,0.11009174311926606,0.4478442280945758,False,0.9113354629443581,0.23302263648468702,0.5419939676266272,0.1349921767002385,0.18053277087727523,0.85465116275,0.17681498829039824,0.17369727047146388,0.6511627906976756,10.081633737919603,0.3786295005807201,0.6666666666666666,0.6835443037974684,0.0,0.8333333333333336,0.5555555555555556,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2963,1C4RDJDG0LC213400,0.8126315789473685,0.06837606837606837,0.07593123209169055,0.16091216006296474,0.43333333333333346,True,0.14423076923076936,0.4,0.38564273789649417,0.11009174311926606,0.301808066759388,False,0.8949123073200936,0.41011984021304926,0.5329344595223364,0.0351456045208039,0.0035153503632528713,0.39473684200000003,0.34192037470725994,0.49379652605459023,0.9767441860465098,10.489800910432063,0.21602787456445993,0.6031746031746031,0.7341772151898736,0.3846153846153847,0.43333333333333346,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2964,WAUBGAFC9CN023552,0.7873684210526315,0.07692307692307691,0.008595988538681949,0.12236697665748432,0.3333333333333334,True,0.1762820512820513,0.27692307692307694,0.1569282136894825,0.13761467889908258,0.32267037552155775,False,0.9278857391240164,0.3588548601864181,0.5865032488326649,0.45922921508757536,0.06460432778689165,0.8602941177500001,0.28220140515222486,0.4094292803970223,0.7906976744186025,9.2093398716426,0.29152148664343785,0.42857142857142855,0.6202531645569621,0.23076923076923078,0.3333333333333334,0.3333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2965,KM8J3CAL8LU199202,0.8042105263157895,0.09401709401709402,0.27650429799426934,0.1238582465151923,0.23333333333333336,True,0.1826923076923079,0.1897435897435897,0.2871452420701168,0.11926605504587157,0.14325452016689846,True,0.9287386770440781,0.24500665778961395,0.5921798107082841,3.0381746646614713e-05,0.0,0.814516129,0.16978922716627645,0.17866004962779147,0.9767441860465098,10.271423848751878,0.1173054587688734,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.23333333333333336,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2966,3KPF44AC3LE249743,0.7515789473684211,0.09401709401709402,0.07593123209169055,0.22021084898821483,0.10000000000000003,True,0.20512820512820545,0.12820512820512822,0.14524207011686152,0.13761467889908258,0.17107093184979136,True,0.916973874675535,0.2869507323568574,0.5919991679485006,4.861079463458354e-05,0.0,0.638888889,0.18384074941452003,0.13151364764268014,0.9767441860465098,10.017307188735588,0.140534262485482,0.20634920634920634,0.6835443037974684,0.23076923076923078,0.10000000000000003,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2967,JM1BL1LP8D1770820,0.7621052631578947,0.09401709401709402,0.044412607449856735,0.13848097595327355,0.16666666666666669,False,0.19871794871794884,0.14102564102564105,0.1686143572621035,0.13761467889908258,0.1070931849791377,False,0.9207628873588861,0.25166444740346217,0.5626693525872966,0.2319433684242507,0.03382548238418874,0.8358208954999999,0.15573770491803288,0.08684863523573183,0.8139534883720927,9.093694189856862,0.0859465737514518,0.6190476190476191,0.6835443037974684,0.23076923076923078,0.16666666666666669,0.1111111111111111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2968,SJKCH5CR0JA046627,0.7052631578947368,0.09401709401709402,0.025787965616045846,0.004080280027339945,0.16666666666666669,False,0.1762820512820513,0.14871794871794872,0.20701168614357268,0.1559633027522936,0.18080667593880387,False,0.973034039604204,0.23035952063914777,0.6478944170439177,0.14482978626441234,0.12483399734395752,0.625,0.18384074941452003,0.4069478908188584,0.9302325581395365,10.085684101516932,0.21370499419279904,0.15873015873015872,0.6202531645569621,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2969,KMHHU6KJ1EU118716,0.6378947368421053,0.09401709401709402,0.08739255014326647,0.1271307553696071,0.4666666666666668,False,0.26602564102564114,0.21025641025641026,0.11185308848080133,0.13761467889908258,0.37552155771905427,False,0.9113354629443581,0.2842876165113184,0.5419939676266272,0.12392410639687676,0.01445199593781736,0.85465116275,0.23887587822014061,0.19354838709677424,0.8372093023255829,9.792555991828847,0.25667828106852497,0.7777777777777778,0.7341772151898736,0.15384615384615385,0.4666666666666668,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2970,1FM5K8GT1HGD15421,0.8315789473684211,0.05128205128205128,0.07593123209169055,0.9796193119446573,0.41666666666666674,False,0.2275641025641026,0.2461538461538462,0.38731218697829717,0.08256880733944955,0.3991655076495132,False,0.9852622169004729,0.39081225033288947,0.058374981525172814,0.11550836257576448,0.08507147879071948,0.78125,0.259953161592506,0.6104218362282876,0.9069767441860463,10.308785980087194,0.3205574912891986,0.20634920634920634,0.6202531645569621,0.3846153846153847,0.41666666666666674,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2971,YV4A22PK6J1199128,0.7789473684210526,0.08547008547008546,0.01862464183381089,0.22412543236469834,0.16666666666666669,True,0.16346153846153852,0.2512820512820513,0.3689482470784642,0.12844036697247707,0.33101529902642557,False,0.9197705268941988,0.36817576564580556,0.5976812038471431,0.08588919776997979,0.13998906335442546,0.7884615385,0.31498829039812654,0.46401985111662514,0.9302325581395365,10.659327802434497,0.25667828106852497,0.31746031746031744,0.6455696202531647,0.3846153846153847,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2972,5NPE34AF7HH580871,0.7494736842105263,0.1282051282051282,0.007163323782234957,0.1238582465151923,0.23333333333333336,True,0.31089743589743607,0.24358974358974358,0.1719532554257096,0.21100917431192662,0.14881780250347706,False,0.9287386770440781,0.3428761651131824,0.5921798107082841,0.026590104665117197,0.12069369580501525,0.814516129,0.23185011709601883,0.19354838709677424,0.9069767441860463,9.79762691183662,0.12078977932636469,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.23333333333333336,0.1111111111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2973,1N4AL21E39N441581,0.7536842105263157,0.1111111111111111,0.03008595988538682,0.1144963857418032,0.25,False,0.26602564102564114,0.28205128205128205,0.1686143572621035,0.1651376146788991,0.1349095966620306,False,0.9500416217302338,0.3342210386151798,0.6335196325835747,0.5669476978231478,0.03249746113584877,0.8125,0.218969555035129,0.12655086848635233,0.720930232558139,8.15908865466791,0.12311265969802555,0.5873015873015873,0.6329113924050633,0.23076923076923078,0.25,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2974,KM8J3CAL0LU199534,0.8042105263157895,0.09401709401709402,0.32091690544412604,0.1238582465151923,0.23333333333333336,True,0.1826923076923079,0.1897435897435897,0.2871452420701168,0.11926605504587157,0.14325452016689846,True,0.9287386770440781,0.24500665778961395,0.5921798107082841,0.00047699342235185097,0.0,0.814516129,0.16978922716627645,0.17866004962779147,0.9767441860465098,10.3786341838451,0.1173054587688734,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.23333333333333336,0.1111111111111111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2975,5XYZUDLB6FG262933,0.8294736842105263,0.07692307692307691,0.01862464183381089,0.19879455686501937,0.23333333333333336,True,0.1762820512820513,0.21538461538461537,0.3055091819699498,0.11009174311926606,0.15577190542420025,False,0.9350947048137684,0.299600532623169,0.5726430225365531,0.19887587537407525,0.12702132645887043,0.9090909089999999,0.18384074941452003,0.2084367245657568,0.860465116279066,9.672689782285058,0.12427409988385597,0.6428571428571429,0.7215189873417722,0.23076923076923078,0.23333333333333336,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2976,JM1DKFB73H0162144,0.7368421052631579,0.14529914529914528,0.0057306590257879654,0.13922661088212757,0.16666666666666669,True,0.18910256410256426,0.0743589743589744,0.21535893155258767,0.1743119266055046,0.09457579972183588,False,0.9217757511389592,0.19107856191744355,0.5622259567223737,0.07210803749107536,0.03765330833528631,0.7,0.12412177985948494,0.0992555831265507,0.9069767441860463,9.740674462130217,0.08362369337979093,0.4126984126984127,0.6835443037974684,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2977,1V2GR2CA1JC553839,0.791578947368421,0.059829059829059825,0.011461318051575931,0.2091713096249042,0.43333333333333346,False,0.2980769230769233,0.2461538461538462,0.3706176961602672,0.09174311926605505,0.2267037552155772,False,0.9176709873986625,0.39081225033288947,0.5813302970752294,0.08029591821233803,0.07186938520428092,0.5865384615,0.3126463700234193,0.315136476426799,0.9302325581395365,10.165659490817816,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.3846153846153847,0.43333333333333346,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2978,1FMCU9DG4BKB17063,0.7494736842105263,0.06837606837606837,0.07593123209169055,0.9800542656531555,0.3333333333333334,False,0.1858974358974361,0.19230769230769232,0.333889816360601,0.09174311926605505,0.2253129346314325,False,0.9853442301620173,0.23368841544607188,0.056557605881290635,0.4627048869039481,0.02226388563393485,0.7916666667500001,0.14637002341920383,0.38957816377171195,0.7674418604651123,8.612321536507814,0.173054587688734,0.6507936507936508,0.7531645569620254,0.23076923076923078,0.3333333333333334,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2979,1C4PJMJS3GW298375,0.8484210526315789,0.08547008547008546,0.670487106017192,0.16091216006296474,0.36666666666666675,True,0.16987179487179513,0.17692307692307693,0.307178631051753,0.13761467889908258,0.2684283727399165,False,0.8949123073200936,0.2822902796271638,0.5329344595223364,0.05311336948761184,0.20584329349269592,0.39473684200000003,0.18384074941452003,0.18858560794044665,0.8837209302325562,9.969696552646463,0.19163763066202089,0.6666666666666666,0.7468354430379748,0.23076923076923078,0.36666666666666675,0.3333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2980,KMHH35LE2LU121930,0.7326315789473683,0.1282051282051282,0.4799426934097421,0.2086120834282637,0.16666666666666669,True,0.20512820512820545,0.12820512820512822,0.1652754590984976,0.1743119266055046,0.11543810848400557,True,0.9305388681349774,0.20838881491344874,0.5690903815941446,3.0381746646614713e-05,0.0,0.65789473675,0.1604215456674474,0.12655086848635233,0.9767441860465098,9.963876852548912,0.08826945412311267,0.7142857142857143,0.708860759493671,0.23076923076923078,0.16666666666666669,0.1111111111111111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2981,2T3LWRFV5LW073271,0.7957894736842105,0.09401709401709402,0.07736389684813753,0.21082827613346866,0.25,False,0.1666666666666667,0.14102564102564105,0.320534223706177,0.13761467889908258,0.2267037552155772,False,0.9163710772031838,0.27496671105193093,0.5699607512549203,0.078940892311899,0.0,0.9285714285,0.1791569086651055,0.18362282878411906,0.9767441860465098,10.305613759378778,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2982,3C63R3GLXLG264242,0.8463157894736842,0.09401709401709402,0.028653295128939826,0.10741285391769019,0.9500000000000003,True,0.16346153846153852,0.5897435897435898,0.5108514190317197,0.13761467889908258,0.4061196105702365,True,0.958357766450835,0.8069241011984021,0.6400282459588024,0.0,0.0,0.8444444444999999,0.918032786885246,0.4441687344913152,0.9767441860465098,10.873546513618466,0.9012775842044135,0.23809523809523808,0.27848101265822783,0.3076923076923077,0.9500000000000003,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2983,1GCVKREC9JZ105169,0.728421052631579,0.05128205128205128,0.01862464183381089,0.22335908535448729,0.7166666666666668,True,0.30448717948717946,0.4358974358974359,0.43572621035058434,0.08256880733944955,0.3852573018080667,False,0.9158625949816085,0.6018641810918774,0.6069541988493599,0.11072627565358732,0.14530114834778535,0.6119402985,0.6194379391100705,0.35732009925558295,0.9302325581395365,10.483717962940375,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.3076923076923077,0.7166666666666668,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2984,3KPF24AD3LE212190,0.7515789473684211,0.1623931623931624,0.05873925501432665,0.22356620616805783,0.16666666666666669,True,0.20512820512820545,0.12820512820512822,0.14524207011686152,0.24770642201834864,0.09596662030598052,False,0.9169123647293765,0.2869507323568574,0.615340402121731,0.0034604809430494156,0.07765018357940787,0.661764706,0.18384074941452003,0.13151364764268014,0.9767441860465098,9.836011387411213,0.06736353077816491,0.6825396825396826,0.708860759493671,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2985,2C4RDGBG4ER412143,0.7684210526315789,0.059829059829059825,0.008595988538681949,0.22377332698162838,0.43333333333333346,False,0.15705128205128235,0.28205128205128205,0.3522537562604342,0.11009174311926606,0.28511821974965224,False,0.9132053653075703,0.42077230359520645,0.5994766833989302,0.43513952817147455,0.07108819623466918,0.84375,0.358313817330211,0.5682382133995034,0.8372093023255829,8.698681067461614,0.21602787456445993,0.6666666666666666,0.7341772151898736,0.3846153846153847,0.43333333333333346,0.3333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2986,1GNSKPKD6MR111981,0.8842105263157894,0.05128205128205128,0.004297994269340974,0.22335908535448729,0.7166666666666668,True,0.2788461538461539,0.3846153846153847,0.46911519198664453,0.06422018348623854,0.3852573018080667,True,0.9158625949816085,0.4733688415446071,0.6069541988493599,0.078940892311899,0.0,0.6119402985,0.35480093676815,0.3821339950372207,1.0,11.096576340259984,0.3588850174216028,0.6190476190476191,0.6329113924050633,0.46153846153846156,0.7166666666666668,0.5555555555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2987,YV4A22RL9L1570274,0.7999999999999999,0.08547008547008546,0.166189111747851,0.22412543236469834,0.16666666666666669,True,0.1826923076923079,0.2512820512820513,0.2921535893155258,0.12844036697247707,0.33101529902642557,True,0.9197705268941988,0.299600532623169,0.5976812038471431,2.12672226526303e-05,0.0,0.7884615385,0.259953161592506,0.4392059553349874,0.9767441860465098,10.929349920839574,0.25667828106852497,0.31746031746031744,0.6455696202531647,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2988,2T3BFREV8HW644501,0.7831578947368422,0.10256410256410256,0.09742120343839542,0.9818769288125764,0.25,True,0.21794871794871823,0.17692307692307693,0.3222036727879798,0.13761467889908258,0.13630041724617523,False,0.994488708824217,0.2922769640479361,0.05355784126428007,0.11016421334062496,0.09561752988047811,0.925,0.16510538641686193,0.17369727047146388,0.9069767441860463,9.828871759155339,0.11382113821138211,0.6190476190476191,0.6835443037974684,0.23076923076923078,0.25,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2989,1C4HJXDN9KW592772,0.8063157894736841,0.10256410256410256,0.0057306590257879654,0.16341832190716846,0.16666666666666669,True,0.17307692307692332,0.3205128205128205,0.4307178631051751,0.10091743119266056,0.26703755215577185,False,0.9105768402750724,0.32490013315579236,0.5404229230188136,0.07832110468030806,0.0996797125224592,0.661111111,0.32552693208430933,0.2034739454094292,0.9534883720930196,10.433762800123432,0.25667828106852497,0.4444444444444444,0.5886075949367089,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2990,LYV402TK2HB136090,0.7768421052631579,0.1111111111111111,0.025787965616045846,0.22412543236469834,0.16666666666666669,True,0.19551282051282065,0.22564102564102564,0.1752921535893155,0.1651376146788991,0.2253129346314325,False,0.9197705268941988,0.3062583222370172,0.5976812038471431,0.06996308617782436,0.09585188657136164,0.7884615385,0.25526932084309145,0.3846153846153846,0.9069767441860463,9.8928309723476,0.21370499419279904,0.20634920634920634,0.6329113924050633,0.23076923076923078,0.16666666666666669,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2991,5NPEF4JA3LH056962,0.7326315789473683,0.14529914529914528,0.08595988538681948,0.2086120834282637,0.25,True,0.33012820512820523,0.17692307692307693,0.15191986644407351,0.22018348623853212,0.15716272600834494,True,0.9305388681349774,0.35486018641810935,0.5690903815941446,2.12672226526303e-05,0.0,0.65789473675,0.24824355971896966,0.18858560794044665,0.9767441860465098,10.202146656326484,0.12427409988385597,0.6031746031746031,0.6962025316455697,0.23076923076923078,0.25,0.1111111111111111,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2992,JN1CV7AR6HM682393,0.7389473684210527,0.09401709401709402,0.045845272206303724,0.1976761044717384,0.23333333333333336,False,0.2788461538461539,0.28205128205128205,0.1569282136894825,0.13761467889908258,0.2267037552155772,False,0.9220627975543646,0.3242343541944075,0.5755278326700644,0.02907533154081028,0.309038356378408,0.6049382715,0.2529274004683842,0.15384615384615374,0.9069767441860463,10.04107321548869,0.20905923344947736,0.6031746031746031,0.6835443037974684,0.23076923076923078,0.23333333333333336,0.1111111111111111,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
